state_index,state_label,sensitivity_mhz_per_g,pi_time_us,wait_time_us,scan_phase_rad,mean_excited_population,population_std_across_noise_shots,population_sem,fitted_population
1,"[4, -2]",-3.42018057358473,19.12,0.0,5.497787143782138,0.8494628009450688,0.008483671081732164,0.0005998861351249026,0.8498927799771805
1,"[4, -2]",-3.42018057358473,19.12,0.0,5.890486225480862,0.9577023130073722,0.006571869782336728,0.000464701368816526,0.9578152431002205
1,"[4, -2]",-3.42018057358473,19.12,125.0,0.0,0.9821418997116973,0.024175872785145918,0.0017094923587479983,0.983453640868915
1,"[4, -2]",-3.42018057358473,19.12,125.0,0.39269908169872414,0.9451739258459113,0.048849593605395564,0.0034541878896582213,0.9474166760964715
1,"[4, -2]",-3.42018057358473,19.12,125.0,0.7853981633974483,0.84639768208818,0.06716660537143264,0.00474939621274208,0.8428715087697376
1,"[4, -2]",-3.42018057358473,19.12,125.0,1.1780972450961724,0.692028167502863,0.09601468596959728,0.00678926355425991,0.6857341929099067
1,"[4, -2]",-3.42018057358473,19.12,125.0,1.5707963267948966,0.4996257127523893,0.10514566395827044,0.007434921199725499,0.49992746040332253
1,"[4, -2]",-3.42018057358473,19.12,125.0,1.9634954084936207,0.3145298992490834,0.0962549747359758,0.00680625453587483,0.31373870193188813
1,"[4, -2]",-3.42018057358473,19.12,125.0,2.356194490192345,0.15156974490840655,0.07595709353763754,0.0053709775919684385,0.15551346816758088
1,"[4, -2]",-3.42018057358473,19.12,125.0,2.748893571891069,0.05070980188241915,0.04488561026101832,0.003173891939326253,0.04934011663570076
1,"[4, -2]",-3.42018057358473,19.12,125.0,3.141592653589793,0.010936905002182425,0.02568521783947683,0.001816219171054775,0.011382577643148317
1,"[4, -2]",-3.42018057358473,19.12,125.0,3.5342917352885173,0.04931453337294212,0.05315821697329269,0.003758853569760109,0.0474195424155916
1,"[4, -2]",-3.42018057358473,19.12,125.0,3.9269908169872414,0.15168418431411826,0.07678629456287757,0.0054296109587598455,0.15196470974232562
1,"[4, -2]",-3.42018057358473,19.12,125.0,4.319689898685965,0.3068305493071262,0.09749373892087684,0.006893848391418285,0.3091020256021563
1,"[4, -2]",-3.42018057358473,19.12,125.0,4.71238898038469,0.48394339807490766,0.10776269920401159,0.007619973536612276,0.4949087581087407
1,"[4, -2]",-3.42018057358473,19.12,125.0,5.105088062083414,0.6848522793822924,0.10438584703244119,0.007381194029654081,0.6810975165801753
1,"[4, -2]",-3.42018057358473,19.12,125.0,5.497787143782138,0.8447872336035046,0.07718908646838342,0.005458092647538869,0.8393227503444823
1,"[4, -2]",-3.42018057358473,19.12,125.0,5.890486225480862,0.9482252638321139,0.04080083034899241,0.002885054381781442,0.9454961018763623
1,"[4, -2]",-3.42018057358473,19.12,250.0,0.0,0.9509321257005305,0.07697072424239712,0.005442652106463879,0.9539372697126989
1,"[4, -2]",-3.42018057358473,19.12,250.0,0.39269908169872414,0.9228086656563994,0.09621307259782219,0.006803291607271366,0.920775234610701
1,"[4, -2]",-3.42018057358473,19.12,250.0,0.7853981633974483,0.8156313791698304,0.17041350877054612,0.012050054765744635,0.8238296718821354
1,"[4, -2]",-3.42018057358473,19.12,250.0,1.1780972450961724,0.686632490798811,0.16131597601190079,0.011406762055174147,0.6778596646387117
1,"[4, -2]",-3.42018057358473,19.12,250.0,1.5707963267948966,0.5107753681124734,0.18154441188781192,0.012837128473239548,0.5050878232618307
1,"[4, -2]",-3.42018057358473,19.12,250.0,1.9634954084936207,0.3422123042796785,0.18278709871260648,0.012924999701309888,0.33181709442048013
1,"[4, -2]",-3.42018057358473,19.12,250.0,2.356194490192345,0.1852141081712469,0.15057368154220996,0.010647167128672034,0.18442637587768734
1,"[4, -2]",-3.42018057358473,19.12,250.0,2.748893571891069,0.08367990998041766,0.10322233350212448,0.007298921198925157,0.08535456843140193
1,"[4, -2]",-3.42018057358473,19.12,250.0,3.141592653589793,0.045363416944266,0.08737293242652211,0.006178199301094777,0.04968445667714988
1,"[4, -2]",-3.42018057358473,19.12,250.0,3.5342917352885173,0.07897752037891635,0.11430112813693495,0.008082310280289919,0.08284649177914788
1,"[4, -2]",-3.42018057358473,19.12,250.0,3.9269908169872414,0.18361934916360448,0.14722996872376756,0.010410730927845934,0.1797920545077133
1,"[4, -2]",-3.42018057358473,19.12,250.0,4.319689898685965,0.3392133642072322,0.20124767302586233,0.01423035942946003,0.325762061751137
1,"[4, -2]",-3.42018057358473,19.12,250.0,4.71238898038469,0.5189302944298837,0.1862093899003647,0.013166992231915768,0.49853390312801826
1,"[4, -2]",-3.42018057358473,19.12,250.0,5.105088062083414,0.6675390925524073,0.18293940496644742,0.012935769379800694,0.671804631969369
1,"[4, -2]",-3.42018057358473,19.12,250.0,5.497787143782138,0.814487974357052,0.1396873658952608,0.009877388367062537,0.8191953505121612
1,"[4, -2]",-3.42018057358473,19.12,250.0,5.890486225480862,0.9183106958594341,0.08951841014394712,0.006329907485382364,0.9182671579584468
1,"[4, -2]",-3.42018057358473,19.12,375.0,0.0,0.9020959009783237,0.1426670606367463,0.010088084602819567,0.900546301287688
1,"[4, -2]",-3.42018057358473,19.12,375.0,0.39269908169872414,0.8781916072838627,0.17242594793240898,0.012192355703552494,0.872121428950595
1,"[4, -2]",-3.42018057358473,19.12,375.0,0.7853981633974483,0.792744662149139,0.18351184520962033,0.012976247017577857,0.7868605081470779
1,"[4, -2]",-3.42018057358473,19.12,375.0,1.1780972450961724,0.6353561142613704,0.23324177830510476,0.016492684309554893,0.6577437411773008
1,"[4, -2]",-3.42018057358473,19.12,375.0,1.5707963267948966,0.5060067675796722,0.23499447816147082,0.016616618904937007,0.5044279853660047
1,"[4, -2]",-3.42018057358473,19.12,375.0,1.9634954084936207,0.3374563385330991,0.22612848142988115,0.015989698263848523,0.3502541747246725
1,"[4, -2]",-3.42018057358473,19.12,375.0,2.356194490192345,0.2192223433059496,0.1749625624870701,0.012371721438838232,0.2186938743343731
1,"[4, -2]",-3.42018057358473,19.12,375.0,2.748893571891069,0.134504984909902,0.17494858091551058,0.012370732792432095,0.12977594733243675
1,"[4, -2]",-3.42018057358473,19.12,375.0,3.141592653589793,0.10386282439144788,0.1669938567819189,0.011808248854698998,0.0970373420618928
1,"[4, -2]",-3.42018057358473,19.12,375.0,3.5342917352885173,0.13454449850239583,0.18206923265245858,0.012874238905398464,0.12546221439898592
1,"[4, -2]",-3.42018057358473,19.12,375.0,3.9269908169872414,0.20351429007872085,0.21163335897531102,0.014964738325672931,0.21072313520250274
1,"[4, -2]",-3.42018057358473,19.12,375.0,4.319689898685965,0.3113145519065504,0.2091671097057387,0.014790348167411836,0.33983990217228
1,"[4, -2]",-3.42018057358473,19.12,375.0,4.71238898038469,0.5228063475923023,0.24240934674005105,0.01714092929028912,0.49315565798357613
1,"[4, -2]",-3.42018057358473,19.12,375.0,5.105088062083414,0.6286425135798345,0.22246093968539576,0.01573036390006749,0.6473294686249086
1,"[4, -2]",-3.42018057358473,19.12,375.0,5.497787143782138,0.7878061809244667,0.19095702782310006,0.013502700928894228,0.7788897690152077
1,"[4, -2]",-3.42018057358473,19.12,375.0,5.890486225480862,0.865599697682602,0.1764872263959867,0.012479531457740764,0.8678076960171441
1,"[4, -2]",-3.42018057358473,19.12,500.0,0.0,0.84403360278513,0.20464029770248285,0.014470254220945947,0.866249251737258
1,"[4, -2]",-3.42018057358473,19.12,500.0,0.39269908169872414,0.846629637678206,0.19462478703316352,0.013762050669813756,0.8459656167039374
1,"[4, -2]",-3.42018057358473,19.12,500.0,0.7853981633974483,0.7983597939437722,0.21738477195020986,0.015371424637268457,0.7736985646990318
1,"[4, -2]",-3.42018057358473,19.12,500.0,1.1780972450961724,0.667116111724681,0.2663132717666961,0.018831192038620676,0.6604500992878302
1,"[4, -2]",-3.42018057358473,19.12,500.0,1.5707963267948966,0.5036613890184286,0.27933050435294304,0.019751649382022445,0.5234612727292928
