Transition, Mean Deviation (Hz)
(0, 1, -1), 21.197116351217666
(0, 1, 1), 28.214871781334555
(0, 2, -2), 21.439022107115616
(0, 2, -1), 11.678480873117648
(0, 2, 1), 12.419695228379975
(0, 2, 2), 23.013833478145266
(0, 3, -1), 4.6979315968475746
(0, 3, 0), 9.336247444818316
(0, 3, 1), 16.599064057125226
(0, 3, 2), 22.513167380678603
(0, 4, -2), 28.513826216422267
(0, 4, -1), 24.24241694742712
(0, 4, 0), 15.17090878551845
(0, 4, 1), 3.699790305230411, []
