0.000000000000000000e+00,5.632829294945015247e-02,5.500077840119631939e-02,5.187930524703140978e-02,3.407034237093064383e-02
7.523709611917492324e-02,2.456986180033745096e-02,9.599351271684731027e-03,3.360166631074862353e-02,5.602527464835354437e-02
5.299156832066912598e-02,5.980118410855682354e-02,4.697497005354996091e-02,3.553469713812594521e-02,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,1.103072972901878723e-01,1.061392978389536085e-01,8.193623472526606610e-02
0.000000000000000000e+00,1.273219231129407158e-01,2.754218115262976885e-02,6.123626334249020198e-02,9.809709373257245735e-02
9.731488560336447324e-02,6.350117170369143360e-02,9.191634974374023048e-02,2.582800515699246527e-02,9.322880709959414924e-02
1.162612120762119700e-01,2.818716917609353709e-02,5.749661867071147875e-02,1.070112637641961462e-01,0.000000000000000000e+00
1.104848228590138148e-01,1.056067825881997907e-01,8.140648107042496029e-02,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.813436487905444094e-01,9.069388079283636356e-03
0.000000000000000000e+00,0.000000000000000000e+00,2.288252246462273432e-01,1.549104652624246903e-01,4.150088393053311120e-02
0.000000000000000000e+00,1.517171742885096153e-01,2.134648572098842567e-01,6.966792655638025245e-02,4.457937207117250444e-02
7.630751434013853529e-02,2.008280081769797942e-01,1.740397774372509365e-01,3.053601003274520817e-03,3.589137538272443861e-02
1.366788122900738645e-01,2.351356700416839529e-01,7.723220491171411961e-02,3.897727415840767512e-02,0.000000000000000000e+00
2.240889955316956728e-01,1.762430522280107048e-01,1.058470093566774364e-02,0.000000000000000000e+00,0.000000000000000000e+00
2.680116663598731130e-01,6.338910336579889337e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.277942927159633868e-01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.277845953428990267e-02,2.680229533814617593e-01
0.000000000000000000e+00,0.000000000000000000e+00,1.958634954584509424e-03,1.663901985599210431e-01,2.339815720484398343e-01
0.000000000000000000e+00,2.500274316995925242e-02,6.792934146274601237e-02,2.277899991977218597e-01,1.522764926947603181e-01
2.315546005199259350e-02,9.692234346598062626e-04,1.560533208899127777e-01,2.076628342541535777e-01,9.149419089718925646e-02
3.087726014703377417e-02,5.936130501707211071e-02,2.059980958673605367e-01,1.694079182122687766e-01,0.000000000000000000e+00
2.757665653477235287e-02,1.438559169546931027e-01,2.401402661564192853e-01,0.000000000000000000e+00,0.000000000000000000e+00
9.397022637935577294e-03,2.861708453829300280e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.277942927159633868e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
